OBJ_Critical= 0.5 0.1
fOBJ	LF0	r0	fRa	fINP	VP	KP1	fKM	PAR2	Qmax	Kba	Kdes	rE	pEP	fpEM	fD	gD	Vg	alpha	KD	Yg	Ygsl	Q10	gamma	beta	WPA2D	tau	wdorm	VNup_MB	KsNH4_MB	KsNO3_MB	VNif	VNit	VDenit1	fpENZN	KsNif	KsNit	KsDenit1	KsDenit2	VNup_VG	KsNH4_VG	KsNO3_VG	rNleach	bNup_VG	Qmax_NH4	Kba_NH4	Kp2u	Ku2p
0.255	0.9	0.4	0.29	0.44740077	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00053067	0.00376855	0.32454166	0.83336895	0.79234509	0.06877493	0.09206949	0.09240298	0.18304095	0.00554529	2	0.2727354	0.03977512	0.04336358	0.34163716	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44539151	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052349	0.00397908	0.34694666	0.84491655	0.80912388	0.06905191	0.0895824	0.10164505	0.18600843	0.00559016	2	0.29739858	0.04138938	0.03871197	0.33036582	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44576304	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052792	0.00395146	0.34159623	0.84169733	0.8056994	0.06899401	0.09046983	0.09990591	0.18612704	0.00559775	2	0.29717167	0.04101721	0.03963238	0.33280131	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44570769	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052642	0.00392897	0.34146456	0.84134053	0.80638393	0.06916885	0.09016475	0.09923949	0.18554208	0.00558485	2	0.2893579	0.04094181	0.03973074	0.33302152	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.45063601	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052683	0.00371628	0.31024029	0.83462996	0.77736994	0.06744015	0.09472317	0.09157494	0.18011727	0.00567132	2	0.26086568	0.03969192	0.04441256	0.34145994	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44926714	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00053111	0.00375473	0.31903663	0.83491866	0.78590465	0.06808764	0.09345957	0.09339364	0.1822135	0.00565751	2	0.26400574	0.03999048	0.04358267	0.33873836	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44622631	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052959	0.00377603	0.32686655	0.83135251	0.79811683	0.06936688	0.09124135	0.09167445	0.18333729	0.00550582	2	0.27196185	0.0395407	0.04278885	0.34242306	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44550269	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052309	0.00391645	0.34028167	0.84058744	0.80649847	0.06921216	0.08987073	0.09809101	0.18443213	0.00554471	2	0.28521809	0.04073279	0.03979537	0.33507642	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44526115	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052302	0.00396896	0.34738728	0.84447078	0.80969831	0.06917597	0.08928853	0.10105917	0.18572039	0.00556882	2	0.29441343	0.04133253	0.03884157	0.33149765	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.45115026	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00053102	0.00366539	0.3133298	0.83460388	0.77683495	0.06763937	0.0943246	0.09192129	0.18093203	0.00570723	2	0.25195102	0.03994443	0.04527738	0.33861987	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
