OBJ_Critical= 0.5 0.1
fOBJ	LF0	r0	fRa	fINP	VP	KP1	fKM	PAR2	Qmax	Kba	Kdes	rE	pEP	fpEM	fD	gD	Vg	alpha	KD	Yg	Ygsl	Q10	gamma	beta	WPA2D	tau	wdorm	VNup_MB	KsNH4_MB	KsNO3_MB	VNif	VNit	VDenit1	fpENZN	KsNif	KsNit	KsDenit1	KsDenit2	VNup_VG	KsNH4_VG	KsNO3_VG	rNleach	bNup_VG	Qmax_NH4	Kba_NH4	Kp2u	Ku2p
0.263	0.9	0.4	0.15	0.58633512	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.0099951	0.01473974	0.7821984	0.1277572	0.9351882	0.0465224	0.14924875	0.06049934	0.10015736	0.00109473	2	0.01476979	0.03488666	0.39846698	0.37086008	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.5850105	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999555	0.01472961	0.78341628	0.12718312	0.91977998	0.04679174	0.14927365	0.0603747	0.10015755	0.00109845	2	0.01276913	0.03436107	0.3981612	0.37888447	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58360468	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999649	0.01470669	0.78209654	0.12653374	0.93213315	0.04678636	0.15007895	0.06003958	0.1001647	0.00107647	2	0.01140844	0.03358932	0.39776184	0.46159239	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58138626	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999643	0.01470506	0.78316837	0.12579343	0.93898091	0.04711901	0.14973095	0.05990432	0.10018127	0.00106478	2	0.01017167	0.0332726	0.39739644	0.52556423	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58231585	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999636	0.01471558	0.78291984	0.12606774	0.94174101	0.04696418	0.14986283	0.06003565	0.10017348	0.00106307	2	0.01100068	0.03381518	0.39747941	0.51383656	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58399588	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999582	0.01480322	0.78501547	0.12597217	0.94396856	0.04622722	0.14925737	0.05960015	0.10018472	0.00105325	2	0.0101039	0.03595403	0.39693726	0.60501708	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58316998	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999417	0.01476154	0.78513175	0.12587834	0.94624158	0.04649699	0.14902635	0.05981473	0.10020077	0.00104285	2	0.01003842	0.03501336	0.3969995	0.61077842	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58321061	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999559	0.0147725	0.78512442	0.12588347	0.93779736	0.04620455	0.14917268	0.05960844	0.10020012	0.00103662	2	0.01006939	0.03551592	0.39710167	0.63773433	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58280315	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999974	0.01487247	0.78477374	0.1257685	0.95227109	0.04511062	0.15013176	0.0585877	0.1001982	0.0010004	2	0.01003203	0.03768449	0.39662339	0.79425488	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58273364	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999739	0.01484886	0.78557641	0.1256943	0.94909207	0.04555488	0.14945887	0.05889996	0.10020555	0.00100713	2	0.01013062	0.03682066	0.39674711	0.76041902	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.5828886	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999846	0.01485271	0.78531698	0.12569169	0.95111232	0.04552377	0.14962958	0.05879448	0.10020686	0.00100888	2	0.01005791	0.03697501	0.39670754	0.76273713	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58565471	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.009996	0.01472999	0.78211374	0.12744269	0.91811722	0.0465654	0.15025582	0.06018083	0.10014468	0.00110084	2	0.01225997	0.03428028	0.39835145	0.3587838	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58565471	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.009996	0.01472999	0.78211374	0.12744269	0.91811722	0.0465654	0.15025582	0.06018083	0.10014468	0.00110084	2	0.01225997	0.03428028	0.39835145	0.3587838	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58122709	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999887	0.01468934	0.78006658	0.12579606	0.94033182	0.04717073	0.15097152	0.05978713	0.10015425	0.00107178	2	0.01040296	0.03193686	0.3975516	0.47744597	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58301325	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999683	0.01471478	0.78242763	0.12626675	0.93511585	0.04684786	0.15005552	0.05995761	0.10016772	0.00107146	2	0.010995	0.0335789	0.39758561	0.48752572	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58180641	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999639	0.01474136	0.78267542	0.12555231	0.94389627	0.04688601	0.14958249	0.05964797	0.10017873	0.00105329	2	0.01028716	0.03357202	0.39708748	0.56955351	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58242853	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999632	0.01476959	0.78423306	0.12559765	0.9469756	0.04656172	0.14944899	0.05958119	0.10019187	0.0010441	2	0.01013063	0.0346043	0.39694756	0.61355441	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.5827445	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999816	0.01477844	0.78364732	0.12572009	0.94350428	0.04618424	0.14994688	0.05941548	0.10017826	0.00104411	2	0.01006678	0.03524028	0.39703919	0.6259405	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58264398	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999941	0.01483759	0.78530899	0.12565167	0.95299734	0.0456207	0.14990228	0.05877451	0.10020221	0.00100725	2	0.01007928	0.03649415	0.39668941	0.75793717	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.5828886	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999846	0.01485271	0.78531698	0.12569169	0.95111232	0.04552377	0.14962958	0.05879448	0.10020686	0.00100888	2	0.01005791	0.03697501	0.39670754	0.76273713	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58296595	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999739	0.01485905	0.78564123	0.12569935	0.94675387	0.04546866	0.14961251	0.05877078	0.10019949	0.00100613	2	0.01007948	0.0371744	0.39674171	0.77270247	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58525417	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.0099961	0.01468237	0.78398724	0.12710218	0.91936804	0.0467628	0.14932475	0.06076129	0.1001718	0.00109101	2	0.01184794	0.03499784	0.39773334	0.44179084	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58471366	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999653	0.01473489	0.78305292	0.12698202	0.92685817	0.04661762	0.14963568	0.06035467	0.10016088	0.00108902	2	0.01155637	0.03426371	0.39784055	0.42915961	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58204038	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.0099967	0.01470763	0.78256742	0.12604744	0.94040582	0.04700211	0.14999077	0.05994024	0.10017401	0.00106646	2	0.01054033	0.03337945	0.39742399	0.51748461	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58204038	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.0099967	0.01470763	0.78256742	0.12604744	0.94040582	0.04700211	0.14999077	0.05994024	0.10017401	0.00106646	2	0.01054033	0.03337945	0.39742399	0.51748461	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58216489	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999675	0.01471938	0.7827534	0.12591931	0.94159531	0.04694782	0.14993045	0.05991359	0.10017515	0.00106119	2	0.01069898	0.03360788	0.39736645	0.5259815	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58307802	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999556	0.01476905	0.78471573	0.1258932	0.94292242	0.0464165	0.14928576	0.05969955	0.10019264	0.0010452	2	0.01015033	0.03509978	0.39703267	0.6084743	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58337611	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999541	0.01479806	0.78543109	0.12593322	0.94156023	0.04604805	0.14916352	0.05950733	0.10020209	0.00103573	2	0.01005166	0.03605635	0.39691786	0.65683564	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58304735	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999631	0.01480076	0.78495536	0.12572107	0.94265902	0.04618038	0.14933751	0.05940138	0.10019401	0.00103721	2	0.01009648	0.03573205	0.39694587	0.65389859	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58271825	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.0099983	0.01484112	0.78524093	0.12566849	0.95045263	0.04559748	0.14981447	0.05881478	0.10020658	0.0010073	2	0.01012926	0.03663991	0.39664008	0.75922099	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.5827825	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999864	0.01486127	0.78524967	0.12564326	0.94652117	0.04543807	0.14988569	0.05863812	0.10019465	0.00100493	2	0.01006697	0.03707512	0.39668838	0.77985377	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58548424	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999694	0.01473852	0.7838983	0.12713735	0.91482219	0.04655708	0.14966311	0.0602243	0.10015412	0.00109937	2	0.01167501	0.03462777	0.39789866	0.40621393	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58426584	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999685	0.01472595	0.7813384	0.12685443	0.9279244	0.04682728	0.15032501	0.0600681	0.10015226	0.00108637	2	0.0122278	0.03353851	0.39802165	0.4063103	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.5844411	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.0099965	0.01473453	0.78324537	0.12700608	0.93559143	0.04673001	0.14888273	0.06033597	0.10016578	0.00108815	2	0.01285824	0.03394535	0.39807425	0.42211616	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58272293	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999715	0.01471973	0.78251565	0.12617512	0.93742604	0.04688913	0.15004365	0.05999251	0.10016757	0.00107091	2	0.01095534	0.03358443	0.39755066	0.48757262	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58236078	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999662	0.01470736	0.78252282	0.12590608	0.93898956	0.04689459	0.150098	0.05988106	0.10017255	0.00106345	2	0.01022283	0.03344087	0.39736501	0.52394178	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58354144	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999527	0.01479473	0.78574694	0.12587844	0.94457578	0.04623625	0.14905162	0.05963764	0.10019238	0.00104194	2	0.0100403	0.03580555	0.39688803	0.63356569	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58317148	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.0099975	0.01479141	0.78425415	0.12585267	0.93953684	0.04618944	0.14965863	0.05945355	0.10018305	0.00104496	2	0.01013402	0.03550045	0.39701908	0.62333915	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58370495	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999823	0.01483565	0.78504256	0.12593068	0.93162413	0.04565239	0.14969406	0.05911979	0.10018861	0.00103852	2	0.01011611	0.03685644	0.39691894	0.67490229	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58279845	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999896	0.01485799	0.78506777	0.12573037	0.95044774	0.04534454	0.14991391	0.05871436	0.10019978	0.00100431	2	0.01007054	0.03721124	0.39666734	0.77603854	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58264398	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999844	0.01483759	0.7852635	0.12565167	0.9444504	0.0456207	0.14991926	0.05877451	0.10019146	0.00100725	2	0.01016587	0.03649415	0.39665395	0.75793717	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.5832238	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999732	0.014713	0.78262877	0.12637163	0.92181883	0.04699007	0.14995497	0.06005858	0.10015472	0.00109493	2	0.01080229	0.03309097	0.3979822	0.40903475	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.5838785	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999733	0.01468808	0.780625	0.1265744	0.9221684	0.04701847	0.15096217	0.06019519	0.10013931	0.00109598	2	0.01164029	0.03319968	0.39804238	0.37161017	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.5831764	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999733	0.01470664	0.78185774	0.12643411	0.92742521	0.04703638	0.15033013	0.06001616	0.10015008	0.00109051	2	0.01183107	0.03327923	0.39809959	0.39845831	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58318795	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999649	0.01473634	0.78330862	0.12599068	0.93616805	0.0467443	0.14974235	0.05988884	0.10017873	0.00106088	2	0.01051679	0.03402282	0.39728164	0.53622522	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58194929	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999851	0.01471403	0.78163869	0.12582549	0.94013227	0.04692493	0.15073298	0.05970344	0.10016073	0.00106411	2	0.01008687	0.03300849	0.39721608	0.52821997	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58215678	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999678	0.01471975	0.78305384	0.12554295	0.9444717	0.04676134	0.14990928	0.05981595	0.10018026	0.0010529	2	0.01011896	0.03384281	0.39713295	0.56601095	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58288049	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999562	0.01478116	0.78450191	0.12576018	0.94889031	0.04636944	0.14934987	0.05956939	0.1001905	0.00103896	2	0.01011686	0.03526508	0.39701863	0.63511335	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58280568	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999522	0.01479355	0.78495985	0.12563515	0.95624239	0.04631049	0.1490782	0.05948328	0.1001985	0.00102699	2	0.01007382	0.03544904	0.39685292	0.67283899	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58418433	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999749	0.01486593	0.78638876	0.12598628	0.93632647	0.04534161	0.14929963	0.05899876	0.10019682	0.00102456	2	0.01003945	0.0379057	0.39673707	0.7329183	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.263	0.9	0.4	0.15	0.58238755	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999829	0.01483112	0.78533696	0.12561512	0.95088748	0.04570099	0.14991404	0.05881218	0.10020042	0.00100572	2	0.01013907	0.03621151	0.39661706	0.75596721	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.264	0.9	0.4	0.15	0.58489094	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00998844	0.01468224	0.78459296	0.12741462	0.91381998	0.04715839	0.14503369	0.06252391	0.10015306	0.00112574	2	0.01597892	0.03438766	0.39937636	0.17703506	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.264	0.9	0.4	0.15	0.58319872	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999016	0.01460678	0.7727476	0.12844884	0.88625659	0.04705183	0.15453352	0.06098218	0.10015912	0.00111611	2	0.01445296	0.03349281	0.39944715	0.19052839	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.264	0.9	0.4	0.15	0.58677759	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999602	0.01467183	0.78105029	0.12757531	0.92494727	0.04623282	0.15020017	0.06078675	0.10013614	0.00110755	2	0.01293378	0.03401246	0.39861239	0.32382725	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.264	0.9	0.4	0.15	0.58619001	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999728	0.01474547	0.78261733	0.1276868	0.92594275	0.04621388	0.14931989	0.06055253	0.10015505	0.00111117	2	0.01358616	0.0344277	0.39828232	0.35270327	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.264	0.9	0.4	0.15	0.58668437	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999829	0.01448038	0.78478789	0.12737029	0.91894297	0.04699616	0.14766382	0.06255142	0.10014605	0.00112733	2	0.01558531	0.03579115	0.39850371	0.21938858	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.264	0.9	0.4	0.15	0.58470133	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.0099878	0.01463555	0.78042483	0.12745891	0.90399446	0.04751322	0.15026226	0.06167955	0.10011605	0.00113579	2	0.01358863	0.03375127	0.39931376	0.15223444	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.264	0.9	0.4	0.15	0.58633512	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999463	0.01473974	0.78514658	0.1277572	0.92159216	0.0465224	0.14864544	0.06049934	0.10017314	0.00109473	2	0.01320979	0.03488666	0.3982868	0.37086008	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.264	0.9	0.4	0.15	0.58521128	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00999646	0.01475495	0.78099417	0.12741221	0.93180763	0.04661818	0.14928578	0.06043719	0.10015337	0.00110718	2	0.01422235	0.03337023	0.39843734	0.3184226	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
