OBJ_Critical= 0.5 0.1
fOBJ	LF0	r0	fRa	fINP	VP	KP1	fKM	PAR2	Qmax	Kba	Kdes	rE	pEP	fpEM	fD	gD	Vg	alpha	KD	Yg	Ygsl	Q10	gamma	beta	WPA2D	tau	wdorm	VNup_MB	KsNH4_MB	KsNO3_MB	VNif	VNit	VDenit1	fpENZN	KsNif	KsNit	KsDenit1	KsDenit2	VNup_VG	KsNH4_VG	KsNO3_VG	rNleach	bNup_VG	Qmax_NH4	Kba_NH4	Kp2u	Ku2p
0.259	0.9	0.4	0.29	0.49125681	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010001	0.00131086	0.26204698	0.83698767	0.20352374	0.05480859	0.02868881	0.00964818	0.24681969	0.00100218	2	9.32237497	0.02246143	0.13796314	0.11502712	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.49159759	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010001	0.00131083	0.26232514	0.83659385	0.20408292	0.0548036	0.02869387	0.0096476	0.24687257	0.00100241	2	9.32477166	0.02244137	0.13805964	0.1149521	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.49132242	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010008	0.00130309	0.25965831	0.83786571	0.21833867	0.05416745	0.02859856	0.00959823	0.24326168	0.00100116	2	9.52501691	0.02335028	0.14875476	0.10858943	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.49168576	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010003	0.00130804	0.26192572	0.83666703	0.20956411	0.05447605	0.02866464	0.00963031	0.24576503	0.00100251	2	9.38155223	0.02274455	0.14129854	0.1139427	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.49062245	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010002	0.00131021	0.26148013	0.837512	0.2046225	0.05466624	0.02865661	0.00963488	0.2461425	0.00100154	2	9.35017046	0.02257346	0.13987078	0.11461534	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.49188385	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010001	0.00131461	0.26414781	0.83285406	0.19642108	0.05552816	0.02868263	0.00964738	0.2493894	0.00100487	2	9.12806998	0.02175671	0.13340291	0.11475407	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.48997247	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010008	0.001306	0.25973976	0.83856433	0.21038091	0.05437842	0.02855833	0.00960327	0.24330217	0.00100023	2	9.52264744	0.02312003	0.14831245	0.10998845	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.49028676	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010004	0.00130955	0.26045836	0.83818373	0.20551346	0.05453079	0.02861747	0.00962586	0.24525342	0.00100162	2	9.39632633	0.02290353	0.14234481	0.11401019	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.49157463	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010001	0.00131319	0.26307729	0.83502062	0.1994711	0.05513459	0.02867343	0.00964782	0.24837363	0.00100302	2	9.21558633	0.02208453	0.1350687	0.11512177	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.4919359	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010001	0.00131621	0.26462194	0.83268399	0.19466862	0.05560059	0.0287092	0.00966006	0.24948295	0.00100456	2	9.14797301	0.02173327	0.13269271	0.11435836	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
