OBJ_Critical= 0.5 0.1
fOBJ	LF0	r0	fRa	fINP	VP	KP1	fKM	PAR2	Qmax	Kba	Kdes	rE	pEP	fpEM	fD	gD	Vg	alpha	KD	Yg	Ygsl	Q10	gamma	beta	WPA2D	tau	wdorm	VNup_MB	KsNH4_MB	KsNO3_MB	VNif	VNit	VDenit1	fpENZN	KsNif	KsNit	KsDenit1	KsDenit2	VNup_VG	KsNH4_VG	KsNO3_VG	rNleach	bNup_VG	Qmax_NH4	Kba_NH4	Kp2u	Ku2p
0.235	0.9	0.4	0.29	0.55526877	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039782	0.00100002	0.95747682	0.10268505	0.85239977	0.04195095	0.2586649	0.00274138	0.31446286	0.00100016	2	1.44907475	0.0027463	0.0451	0.17731278	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.5537161	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039683	0.00100012	0.95077759	0.11040658	0.85372312	0.04327784	0.25601124	0.00280919	0.31530565	0.00100002	2	1.48760122	0.00236074	0.04566067	0.17439652	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55272877	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00038777	0.00100019	0.92324233	0.12523469	0.86965076	0.04558143	0.24816116	0.00289563	0.31797282	0.00100001	2	1.61066286	0.00121903	0.04671102	0.16978711	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55614371	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00038213	0.00100004	0.90313892	0.12635713	0.87252261	0.0451504	0.24745476	0.00282692	0.32187085	0.00100013	2	1.662494	0.00085713	0.04652063	0.16964114	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.5499486	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039154	0.00100037	0.9613475	0.1025422	0.85725722	0.04318554	0.25565268	0.0028501	0.30936358	0.00100142	2	1.45309252	0.00239996	0.04600724	0.17949226	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55019028	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039235	0.00100016	0.95935883	0.10252559	0.8605486	0.04302346	0.2562375	0.00283516	0.30982531	0.001001	2	1.45009744	0.00241915	0.0458566	0.17986679	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55305856	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.0003963	0.00100006	0.95774571	0.10338568	0.85808786	0.04249145	0.25740165	0.00279079	0.3124858	0.00100049	2	1.45238783	0.0025866	0.04549642	0.17826418	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55294745	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039626	0.00100023	0.94712798	0.1155566	0.85187673	0.04397197	0.25483555	0.00284237	0.31608466	0.00100023	2	1.50960122	0.0021494	0.04592787	0.17232567	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55258406	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00038904	0.00100018	0.92734874	0.12199623	0.86830878	0.04522554	0.25001271	0.00288691	0.31698003	0.00100004	2	1.58777823	0.0013968	0.04658166	0.17122284	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55477117	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00038224	0.00100005	0.9072132	0.12442573	0.87624627	0.04528096	0.24746801	0.002852	0.31990289	0.00100009	2	1.64928455	0.00087802	0.04667035	0.17098475	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
